"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ireland","IRL","Cost to enforce a contract (% of claim)","IC.EC.COST","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9","26.9",
"Ireland","IRL","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","75","75","75",
"Ireland","IRL","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","72.9","86.6","91.1","94.2","89.4","83.3","70.8","61.9",
"Ireland","IRL","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Ireland","IRL","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","75","75","75",
"Ireland","IRL","Cost to register property (% of property value)","IC.RP.COST","10.3","10.3","10.2","9.6","6.5","6.5","6.5","2.5","2.6","2.6","2.5","2.5",
"Ireland","IRL","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","5.3","0.3","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.3","0.2","0.2",
"Ireland","IRL","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","7","7","7","7",
"Ireland","IRL","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Ireland","IRL","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","7","7","7","7",
"Ireland","IRL","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","15","18",
"Ireland","IRL","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","9","9","9","9",
"Ireland","IRL","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","8.7","8.3","8.7","8.7",
"Ireland","IRL","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","7","7","7","7",
"Ireland","IRL","Extent of director liability index (0 to 10)","IC.PI.DIR","7","7","7","7","7","7","7","7","7","7","8","8",
"Ireland","IRL","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","10","10","10","10","10","10","10","10","10","9","9","9",
"Ireland","IRL","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","6","6","6","6",
"Ireland","IRL","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","7","7","7","7",
"Ireland","IRL","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","11.6","12.1","12.1","12.2",
"Ireland","IRL","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","0","0","0","0","0","0","0","0","0","0","0","0",
"Ireland","IRL","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","1.4","1.4","1.4",
"Ireland","IRL","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","1","1","1","1","1","1",
"Ireland","IRL","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","92.7","92.7",
"Ireland","IRL","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","100","100","100","100","100","100","100","100","100","100","100","100",
"Ireland","IRL","Procedures required to build a warehouse (number)","IC.WRH.PROC","10","10","10","10","10","11","11","11","11","10","10","10",
"Ireland","IRL","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","5","5","5","5","5","5","5","5",
"Ireland","IRL","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Ireland","IRL","Procedures required to register property (number)","IC.PRP.PROC","5","5","5","5","5","5","5","5","5","5","5","5",
"Ireland","IRL","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","4","4","4","4","4","4","4","4","4","4","4","3",
"Ireland","IRL","Procedures required to start a business (number)","IC.REG.PROC","4","4","4","4","4","4","4","4","4","4","4","3",
"Ireland","IRL","Profit tax (%)","IC.TAX.PRFT.CP.ZS","25.4","25.4","25.4","25.5","25.6","25.8","25.5","25.6","25.8","26","26","26",
"Ireland","IRL","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Ireland","IRL","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","21","21","21",
"Ireland","IRL","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","8","8","8",
"Ireland","IRL","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","9","9","9","9","9","9","9","9","9","9","9","9",
"Ireland","IRL","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","88","87.9","87.1","86.6","86.6","87.4","86.9","87.5","87.6","87.7","87.7","87.7",
"Ireland","IRL","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","6","6","6","6",
"Ireland","IRL","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","10.5","10.5","10.5","10.5",
"Ireland","IRL","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","7.3","7.2","7.3","7.3",
"Ireland","IRL","Tax payments (number)","IC.TAX.PAYM","9","9","9","9","9","9","8","9","9","9","9","9",
"Ireland","IRL","Time required to build a warehouse (days)","IC.WRH.DURS","119","119","119","119","119","132","132","132","132","149.5","149.5","149.5",
"Ireland","IRL","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","205","205","205","205","205","85","85","85",
"Ireland","IRL","Time required to enforce a contract (days)","IC.LGL.DURS","515","515","515","515","515","515","650","650","650","650","650","650",
"Ireland","IRL","Time required to register property (days)","IC.PRP.DURS","36.5","36.5","36.5","36.5","36.5","36.5","37","36.5","36.5","31.5","31.5","31.5",
"Ireland","IRL","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","18","13","13","13","13","13","13","10","10","6","6","5",
"Ireland","IRL","Time required to start a business (days)","IC.REG.DURS","18","13","13","13","13","13","13","10","10","6","6","5",
"Ireland","IRL","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","1","1","1",
"Ireland","IRL","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","1","1","1",
"Ireland","IRL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","76","76","76","76","76","76","76","80","80","80","82","82",
"Ireland","IRL","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","0.4","0.4","0.4",
"Ireland","IRL","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","25.4","25.4","25.4","25.5","25.6","25.8","25.5","25.6","25.8","26","26","26",
"Ireland","IRL","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","305","305","305",
"Ireland","IRL","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","253","253","253",
"Ireland","IRL","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","24","24","24",
"Ireland","IRL","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","24","24","24",
"Isle of Man","IMN","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","","","",
"Isle of Man","IMN","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to enforce a contract (% of claim)","IC.EC.COST","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to register property (% of property value)","IC.RP.COST","","","","","","","","","","","","",
"Isle of Man","IMN","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","","","","",
"Isle of Man","IMN","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Isle of Man","IMN","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","","","","",
"Isle of Man","IMN","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","","",
"Isle of Man","IMN","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of director liability index (0 to 10)","IC.PI.DIR","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","","","","",
"Isle of Man","IMN","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","","","","",
"Isle of Man","IMN","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","","","","","","","","","","","","",
"Isle of Man","IMN","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","","","","","","",
"Isle of Man","IMN","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","","",
"Isle of Man","IMN","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to build a warehouse (number)","IC.WRH.PROC","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to register property (number)","IC.PRP.PROC","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","","","","","","","","","","","","",
"Isle of Man","IMN","Procedures required to start a business (number)","IC.REG.PROC","","","","","","","","","","","","",
"Isle of Man","IMN","Profit tax (%)","IC.TAX.PRFT.CP.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","","","",
"Isle of Man","IMN","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","","","",
"Isle of Man","IMN","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","","","","","","","","","","","","",
"Isle of Man","IMN","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","","","","","","","","","","","","",
"Isle of Man","IMN","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","","","","",
"Isle of Man","IMN","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","","","","",
"Isle of Man","IMN","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","","","","",
"Isle of Man","IMN","Tax payments (number)","IC.TAX.PAYM","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to build a warehouse (days)","IC.WRH.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","","","","","","","","","","","","",
"Isle of Man","IMN","Time required to start a business (days)","IC.REG.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","","","",
"Isle of Man","IMN","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","","","",
"Isle of Man","IMN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","","","",
"Isle of Man","IMN","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","",
"Isle of Man","IMN","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","","","",
"Isle of Man","IMN","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","","","",
"Isle of Man","IMN","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","","","",
"Isle of Man","IMN","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","","","",
"Israel","ISR","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","13","13","13",
"Israel","ISR","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","5.3","5.1","4.4","4.4","4.2","4.3","4.4","4","4.1","3.5","3.4","3.3",
"Israel","ISR","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","2.5","2.4","2.1","2","1.9","1.9","1.8","1.7","1.7","1.6","1.6","1.5",
"Israel","ISR","Cost to enforce a contract (% of claim)","IC.EC.COST","25.3","25.3","25.3","25.3","25.3","25.3","25.3","25.3","25.3","25.3","25.3","25.3",
"Israel","ISR","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","73","73","73",
"Israel","ISR","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","12.7","12.6","12.2","13.8","13.8","11.8","11.6","14.7",
"Israel","ISR","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Israel","ISR","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","70","70","70",
"Israel","ISR","Cost to register property (% of property value)","IC.RP.COST","9.8","9.8","9.8","7.3","7.3","7.3","7.3","7.3","7.3","8.3","8.3","8.3",
"Israel","ISR","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","5.3","5.1","4.4","4.4","4.2","4.3","4.4","4","4.1","3.5","3.4","3.3",
"Israel","ISR","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","6","6","6","6",
"Israel","ISR","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Israel","ISR","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","7","7","7","7",
"Israel","ISR","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","49","52",
"Israel","ISR","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","9","9","9","9",
"Israel","ISR","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","8.3","8.3","8.3","8.3",
"Israel","ISR","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","9","9","9","9",
"Israel","ISR","Extent of director liability index (0 to 10)","IC.PI.DIR","9","9","9","9","9","9","9","9","9","9","9","9",
"Israel","ISR","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","7","7","7","7","7","7","7","7","7","7","7","7",
"Israel","ISR","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","6.7","6.7","6.7","6.7",
"Israel","ISR","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","7","7","7","7",
"Israel","ISR","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","5.3","5.5","5.6","5.8",
"Israel","ISR","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","0","0","0","0","0","0","0","0","0","0","0","0",
"Israel","ISR","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","1.4","1.4","1.4",
"Israel","ISR","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","1","1","1","1","1","1",
"Israel","ISR","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","65.5","65.5",
"Israel","ISR","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","100","100","91.6","91","89.8","88.2","100","100","100","100","67.5","72.5",
"Israel","ISR","Procedures required to build a warehouse (number)","IC.WRH.PROC","15","15","15","15","15","15","15","15","15","15","15","15",
"Israel","ISR","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","6","6","6","6","6","6","6","6",
"Israel","ISR","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Israel","ISR","Procedures required to register property (number)","IC.PRP.PROC","6","6","6","6","6","6","6","6","6","6","6","6",
"Israel","ISR","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","5","5","5","5","5","5","5","5","5","5","5","4",
"Israel","ISR","Procedures required to start a business (number)","IC.REG.PROC","5","5","5","5","5","5","5","5","5","5","5","4",
"Israel","ISR","Profit tax (%)","IC.TAX.PRFT.CP.ZS","35.5","34.8","32","30.1","28.3","27.5","26.8","25.6","28.9","26.7","27.9","28.1",
"Israel","ISR","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Israel","ISR","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","14","14","14",
"Israel","ISR","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","7","7","7",
"Israel","ISR","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","23","23","23","23","23","23","23","23","23","23","23","23",
"Israel","ISR","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","50","51","50.8","51.8","51.8","55.5","53.8","56.4","60.6","61.4","62.1","62.6",
"Israel","ISR","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","6.7","6.7","6.7","6.7",
"Israel","ISR","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","12.5","12.5","12.5","12.5",
"Israel","ISR","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","7.5","7.5","7.5","7.5",
"Israel","ISR","Tax payments (number)","IC.TAX.PAYM","34","34","33","33","33","33","33","33","33","33","33","33",
"Israel","ISR","Time required to build a warehouse (days)","IC.WRH.DURS","209","209","209","209","209","209","209","209","209","209","209","209",
"Israel","ISR","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","102","102","102","102","102","102","102","102",
"Israel","ISR","Time required to enforce a contract (days)","IC.LGL.DURS","890","890","890","890","890","890","890","975","975","975","975","975",
"Israel","ISR","Time required to register property (days)","IC.PRP.DURS","144","144","144","144","144","144","144","81","81","81","81","81",
"Israel","ISR","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","19","19","19","19","19","19","19","20","13","13","13","12",
"Israel","ISR","Time required to start a business (days)","IC.REG.DURS","19","19","19","19","19","19","19","20","13","13","13","12",
"Israel","ISR","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","13","13","13",
"Israel","ISR","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","44","44","44",
"Israel","ISR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","230","230","230","230","230","235","235","235","235","235","235","235",
"Israel","ISR","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","2","2","2",
"Israel","ISR","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","35.5","34.8","32","30.1","28.3","27.5","26.8","25.6","28.9","26.7","27.9","28.1",
"Israel","ISR","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","150","150","150",
"Israel","ISR","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","307","307","307",
"Israel","ISR","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","36","36","36",
"Israel","ISR","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","64","64","64",
"Italy","ITA","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","11","11","11",
"Italy","ITA","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","20.7","20","18.7","18.5","18","18.7","18.4","16.7","14.4","14.4","14","13.9",
"Italy","ITA","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","3","2.9","3.6","3.6","3.6","3.7","3.8","3.7","3.7","3.7","3.6","3.5",
"Italy","ITA","Cost to enforce a contract (% of claim)","IC.EC.COST","29.9","29.9","29.9","29.9","29.9","29.9","29.9","29.9","23.1","23.1","23.1","23.1",
"Italy","ITA","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","0","0","0",
"Italy","ITA","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","214.5","222.5","218.7","213.2","215.9","163.9","161.4","158",
"Italy","ITA","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Italy","ITA","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","0","0","0",
"Italy","ITA","Cost to register property (% of property value)","IC.RP.COST","4.5","4.5","4.4","4.5","4.5","4.5","4.5","4.5","4.4","4.4","4.4","4.4",
"Italy","ITA","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","20.7","20","18.7","18.5","18","18.7","18.4","16.7","14.4","14.4","14","13.9",
"Italy","ITA","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","2","2","2","2",
"Italy","ITA","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Italy","ITA","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","7","7","7","7",
"Italy","ITA","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","44","50",
"Italy","ITA","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","7","7","7","7",
"Italy","ITA","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","6","6","6","6",
"Italy","ITA","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","7","7","7","7",
"Italy","ITA","Extent of director liability index (0 to 10)","IC.PI.DIR","4","4","4","4","4","4","4","4","4","4","4","4",
"Italy","ITA","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","7","7","7","7","7","7","7","7","7","7","7","7",
"Italy","ITA","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","6.7","6.7","6.7","6.7",
"Italy","ITA","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","8","8","8","8",
"Italy","ITA","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","43.4","43.4","43.4","43.4",
"Italy","ITA","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","10.8","10.4","9.8","9.7","9.7","10.1","9.9","9.7","9.8","0","0","0",
"Italy","ITA","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","1.9","1.9","1.9",
"Italy","ITA","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","1","1","1","1","1","1",
"Italy","ITA","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","48.4","48.4",
"Italy","ITA","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","59.9","67.8","71.5","74.9","77.5","80.5","100","100","100","100","100","100",
"Italy","ITA","Procedures required to build a warehouse (number)","IC.WRH.PROC","10","10","10","10","10","10","10","10","10","10","10","10",
"Italy","ITA","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","4","4","4","4","4","4","4","4",
"Italy","ITA","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Italy","ITA","Procedures required to register property (number)","IC.PRP.PROC","5","5","5","5","5","5","5","5","4","4","4","4",
"Italy","ITA","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","9","9","9","6","7","7","7","7","7","6","6","6",
"Italy","ITA","Procedures required to start a business (number)","IC.REG.PROC","9","9","9","6","7","7","7","7","7","6","6","6",
"Italy","ITA","Profit tax (%)","IC.TAX.PRFT.CP.ZS","76.7","75.3","75.3","72.5","67.6","67.6","67.6","67.6","65.6","65.2","64.8","62",
"Italy","ITA","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","6.1","9.9","11","11.8","12.2","16.6","23","24.1","25.6","24.6","27.3","29",
"Italy","ITA","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","26.5","26.5","26.5",
"Italy","ITA","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","7","7","7",
"Italy","ITA","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","22","22","22","22","22","22","22","22","22","22","22","22",
"Italy","ITA","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","63.6","62.5","61.8","56.6","56.6","58","61.1","63.4","62.7","62.8","63.1","63.9",
"Italy","ITA","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","6.7","6.7","6.7","6.7",
"Italy","ITA","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","13.5","13.5","13.5","13.5",
"Italy","ITA","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","6.3","6.3","6.3","6.3",
"Italy","ITA","Tax payments (number)","IC.TAX.PAYM","14","14","14","14","14","14","14","13","13","13","14","14",
"Italy","ITA","Time required to build a warehouse (days)","IC.WRH.DURS","227.5","227.5","227.5","227.5","227.5","227.5","227.5","227.5","227.5","227.5","227.5","227.5",
"Italy","ITA","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","124","124","124","124","124","124","124","124",
"Italy","ITA","Time required to enforce a contract (days)","IC.LGL.DURS","1390","1210","1210","1210","1210","1210","1210","1185","1185","1185","1120","1120",
"Italy","ITA","Time required to register property (days)","IC.PRP.DURS","25","25","25","25","25","25","25","25","16","16","16","16",
"Italy","ITA","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","13","13","13","10","11","7","7","8","8","7","6.5","6.5",
"Italy","ITA","Time required to start a business (days)","IC.REG.DURS","13","13","13","10","11","7","7","8","8","7","6.5","6.5",
"Italy","ITA","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","1","1","1",
"Italy","ITA","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","1","1","1",
"Italy","ITA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","340","340","340","314","314","285","285","269","269","269","269","240",
"Italy","ITA","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","1.8","1.8","1.8",
"Italy","ITA","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","76.7","75.3","75.3","72.5","67.6","67.6","67.6","67.6","65.6","65.2","64.8","62",
"Italy","ITA","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","0","0","0",
"Italy","ITA","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","0","0","0",
